,Scenario,SOW,Temp_Limit,Delay,GDP,Pop,Other_ESD_Drivers,SDR,Elast_ESD_Driver,Elast_ESD_Price,CO2_Storage_Poten,Wind_Poten,Solar_Poten,Biomass_Poten,Oil_Gas_Poten,Solar_PV_Inv_Cost,Wind_Inv_Cost,Bioenergy_CCS_Inv_Cost,Other_Tech_Cost,Forcing,Land_Sinks,Clim_Sens,Year,Temp_Change,Rad_Forcing,CO2_Conc,CH4_Conc,N20_Conc,Carbon,CO2eq,Marg_CO2_Cost,GSupply,GSupply_Bioenergy,GSupply_Fossil,GSupply_Geothermal,GSupply_Nuclear,GSupply_Solar,GSupply_Tidal_Waves,GSupply_Wind,GConsumption,GConsumption_Fossil,GConsumption_Nuclear,GConsumption_Renewable,GCost
2518,2C_SSP2,535,2.0,15,1.15579,1.01291,0.888818,3.04242,1.05277,1.16438,1.37517,1.01414,1.26093,1.13174,1.10385,1.06107,1.07776,1.15264,1.08355,0.927847,1.07848,2.8,2050,1.89534003,3.198447024,458.9428893,1597.610376,355.3601189,4.893028516,17.94273557,87.02738361,40.31192844,,2.65472091,2.224091726,4.645214191,12.73979603,2.600874654,9.235007766,847.2175466,479.9449652,47.99332102,319.2792603,26.34139547
2519,2C_SSP2,536,2.0,15,1.01404,1.01189,0.892987,4.26445,1.06955,1.04463,1.1722,0.963729,1.01826,0.932868,1.01861,0.922278,1.21926,0.899997,1.03808,0.996304,1.07473,3.2,2050,1.968222494,2.907246895,435.8492355,1542.602131,355.1228026,2.087022446,7.653111309,149.9467468,40.51206108,,6.11281329,2.037803282,4.60017165,11.97837112,2.343668877,8.110761815,810.3663262,442.7529677,47.52956302,320.0837955,27.73397396
2520,2C_SSP2,537,2.0,15,1.02677,0.954654,1.08574,3.27941,0.938992,0.960585,1.07697,1.05402,1.08081,1.12006,0.978561,1.08596,1.15456,1.07972,1.16576,0.993962,1.09586,4.6,2050,2.149653146,2.178379974,376.9120109,1452.126671,354.2939941,-3.104466694,-11.38407937,358.4717278,54.38590348,,12.9250983,2.04368232,4.979593725,19.11261256,1.993244817,7.838987444,776.6835336,306.1726538,51.43443999,419.0764398,34.08431043
2521,2C_SSP2,538,2.0,15,1.02222,1.01143,1.08517,3.06726,0.907881,1.3163,1.09498,1.01974,1.27088,0.908843,1.08719,1.04828,1.04866,1.05812,1.07536,0.955751,1.12162,2.4,2050,1.775312866,3.427971913,478.1624648,1602.673247,355.354394,5.907072533,21.66123498,36.5844256,29.91217415,,1.385851526,1.940825028,4.689621269,6.822459869,2.302043737,7.172403898,672.4015465,398.6199438,48.4505363,225.3310664,22.37128489
2522,2C_SSP2,539,2.0,15,1.0951,1.01325,1.08693,4.12433,1.09185,1.18788,0.991387,1.01619,1.08432,1.04526,1.04003,1.03996,1.14854,1.09916,1.09225,0.960477,1.11462,2.9,2050,1.921131643,3.134086015,454.0568189,1576.489081,355.3415418,4.079493248,14.95950174,123.4883778,42.91714718,,4.569828133,2.21268048,4.631508339,13.96876256,2.431566692,9.667953482,870.0354806,490.6282933,47.85220557,331.5549817,29.2844729
2523,2C_SSP2,540,2.0,15,1.06137,0.982897,1.02209,2.82619,0.971224,1.03386,1.19241,1.04279,1.23786,0.997029,1.08356,0.839764,0.999685,1.13441,1.22986,0.957128,1.11983,2.7,2050,1.866290415,3.245900494,463.3382041,1582.638726,355.2929381,5.051639854,18.52436334,63.16120145,34.288596,,1.324183332,2.000861967,4.244865751,10.35955894,2.464425447,8.156840242,735.488506,421.7457484,43.87133348,269.8714241,23.55249247
2524,2C_SSP2,541,2.0,15,1.06317,1.0229,0.962094,4.79041,0.964306,1.0405,1.06442,0.882326,1.07833,0.962947,1.01307,0.873967,1.10954,1.45312,1.02756,1.06741,0.963458,3.0,2050,1.945408091,3.064421265,448.9768008,1546.530032,355.2058321,3.288857385,12.06024003,111.1676,35.03986368,,2.069809074,1.969126428,4.693309164,10.29690758,2.620743151,8.293605026,728.3317361,408.6466451,48.48850686,271.1965842,26.07397333
2525,2C_SSP2,542,2.0,15,1.14288,1.01222,0.962435,5.23819,0.976826,1.04217,1.15714,0.956389,1.01974,1.23927,1.00647,1.13088,1.04684,1.12918,1.05328,1.03964,1.14089,2.1,2050,1.682935021,3.68364285,498.314037,1654.686128,355.683245,8.200514653,30.07128723,20.84814007,33.31603016,,3.607735621,1.966467937,4.285113861,7.983793484,2.640100559,7.950490658,791.7767768,491.0807558,44.28572803,256.4102929,26.64701162
2526,2C_SSP2,543,2.0,15,1.06252,1.00007,0.990604,3.68381,1.04501,1.04593,1.00059,0.927025,0.96878,0.959448,1.07222,0.895671,1.05553,0.75,1.1113,0.951095,1.01987,3.7,2050,2.009597327,2.536317856,405.3661258,1514.301242,354.861559,0.119244384,0.437269156,229.8859908,45.02255431,,10.16065904,2.061734554,4.686520211,11.8796706,1.978907674,8.80063917,816.7491818,420.0654944,48.4186078,348.2650796,29.01234841
2527,2C_SSP2,544,2.0,15,1.06205,1.00974,0.934034,3.72926,0.996531,1.06376,1.14589,0.913583,0.981384,1.09721,1.16125,0.964068,0.985295,1.13997,1.06599,0.932782,0.98917,2.4,2050,1.792661793,3.485511339,482.6165423,1617.236775,355.4632912,6.603761404,24.21599307,40.84092575,33.24763263,,1.600429618,1.948062137,4.441386179,8.682331943,2.563645438,8.557221305,760.3284062,454.8411253,45.89470781,259.592573,24.56158417
2528,2C_SSP2,545,2.0,15,0.986727,0.982588,1.03112,4.93897,1.0941,1.25058,1.15254,1.00329,1.06762,0.999427,1.06125,1.30234,1.13862,0.941975,1.03053,0.94457,1.13204,3.2,2050,1.969341402,2.90651057,435.7625021,1543.408773,355.1397016,1.953603571,7.163864295,154.0966423,41.88760931,,6.653680804,2.0471371,4.611248924,12.20011308,2.325673315,8.746059109,828.9228923,445.696614,47.64361463,335.5826636,29.48683177
2529,2C_SSP2,546,2.0,15,1.12918,1.00026,1.05331,4.26055,0.994819,0.982385,1.18017,0.941133,1.09521,1.01429,1.08095,1.02427,1.04571,0.9396370000000001,1.00481,1.15045,1.2211,3.1,2050,1.962674182,2.992190241,442.8767268,1547.27121,355.1786942,2.492092231,9.138502211,128.5983619,39.56308414,,5.298078867,1.986674982,4.803182935,10.59832762,2.306487705,9.245782891,802.6466109,434.3811152,49.61976721,318.6457285,27.51146811
2531,2C_SSP2,548,2.0,15,1.08319,0.972198,0.931372,4.37591,0.894385,1.05014,1.18711,1.01184,1.1574,0.973847,0.958743,1.2549,1.08398,1.14033,1.0187,1.08807,1.00021,4.4,2050,2.132146871,2.269327584,384.335909,1459.812637,354.4819472,-2.444432346,-8.963733413,350.5009328,51.08773344,,10.95383515,2.059719657,4.967766897,17.0871551,2.308781729,8.424341642,728.7591295,302.295889,51.31432369,375.1489168,33.52211965
2532,2C_SSP2,549,2.0,15,1.0237,0.966784,0.985593,4.15653,1.09803,0.921009,1.17825,1.01236,1.08742,0.928513,1.01047,1.16886,1.08921,1.05348,1.06254,1.03873,0.939555,3.5,2050,2.0,2.679900116,416.990019,1531.759395,355.0074378,0.631798758,2.316806046,235.2657065,45.95633526,,8.951243997,2.041309335,4.758976064,12.82677951,2.396477268,9.568663697,843.8162574,448.8603718,49.16461327,345.7912723,29.88977382
2533,2C_SSP2,550,2.0,15,1.11792,1.00867,0.929408,2.99859,1.15484,1.06627,0.997614,1.1214,0.99072,1.09052,1.05426,1.04967,1.10999,1.04456,1.17482,1.11529,1.0833,3.3,2050,1.974759304,2.825079289,428.4541635,1560.358812,355.2032542,1.829642788,6.709300104,212.3394647,49.75990557,,8.270554665,2.133356367,4.628016787,17.28593031,2.306526047,9.1248733,937.9191714,494.1972265,47.81625655,395.9056883,30.61477106
2535,2C_SSP2,552,2.0,15,1.01667,1.03675,1.01825,3.90227,1.02589,1.2291,1.21477,1.08292,1.13581,1.1622,1.03702,0.95348,1.13249,1.08715,1.17936,1.10624,1.03238,2.5,2050,1.828246109,3.427017966,478.2038095,1597.105505,355.4296796,6.051547711,22.19102546,51.64330916,34.79905191,,1.563702157,1.949004003,4.360930184,11.04363692,2.603647326,7.910303604,772.0379205,451.1541431,45.06633289,275.8174445,25.4436294
2536,2C_SSP2,553,2.0,15,1.14409,1.01202,0.980776,3.51403,0.950058,1.10547,0.983443,0.783756,1.29463,0.82331,1.01265,0.996935,1.02165,0.924683,0.977912,0.896443,1.01829,3.1,2050,1.960067598,2.990091742,442.6908579,1548.073649,355.1340071,2.616632736,9.595192243,120.3768214,37.26150433,,4.065383174,2.046796151,4.690262643,9.734258721,2.365702859,8.884313355,745.0109527,416.6459169,48.45713988,279.9078959,25.39125475
2537,2C_SSP2,554,2.0,15,1.06139,1.01037,1.03069,4.16892,1.15131,0.892684,1.0589,0.919116,1.15326,1.06671,1.0563,1.04319,1.13838,1.11926,1.01286,1.02109,1.04592,2.0,2050,1.608471615,3.660043165,496.2401532,1657.641165,355.7227768,8.757936061,32.11535154,40.65066537,41.12173832,,2.572344847,2.098963052,4.604176523,15.24511948,2.708453594,8.248146322,922.2249306,580.7306748,47.57079719,293.9234586,29.30714036
2538,2C_SSP2,555,2.0,15,1.10247,1.04614,0.923293,3.54503,0.961602,1.05081,1.03788,0.981543,1.0496,1.04605,0.959293,1.07133,1.02142,1.04288,1.10058,0.994102,1.04616,3.5,2050,2.0,2.671616107,416.4694206,1524.972476,354.9836068,0.324946238,1.191577855,165.8683566,39.48756129,,8.440282738,2.016233445,4.756277522,9.134731345,1.973909669,7.803959936,772.1222408,387.1459727,49.13682908,335.839439,26.23974865
2539,2C_SSP2,556,2.0,15,1.00788,1.02149,0.991555,4.0442,0.967899,1.03222,1.09473,0.957137,1.08195,0.871316,0.993511,1.08941,1.10449,1.29261,1.11037,0.998662,1.21607,2.9,2050,1.916834458,3.117843968,453.3300297,1552.420716,355.2085988,4.069800905,14.92395992,85.8164473,33.44234391,,1.559039752,1.95940047,4.581593655,9.411004571,2.70038291,7.845211851,706.6634114,409.1142767,47.33828399,250.2108508,24.63210688
2540,2C_SSP2,557,2.0,15,1.07243,1.03936,1.05094,3.10369,0.972926,1.17059,1.07804,0.986805,1.2519,1.09641,0.96898,0.98202,0.991617,1.08574,1.06925,0.979498,1.23329,3.2,2050,1.966907519,2.907710443,435.965399,1539.919725,355.0861669,2.253104259,8.262133318,117.3409233,37.83149927,,5.091290395,2.017357061,4.509080092,9.714152402,2.093719288,8.822410596,762.4205359,392.5977278,46.59168434,323.2311238,25.05885783
2541,2C_SSP2,558,2.0,15,1.10964,1.02214,0.908683,4.1699,1.07732,1.24218,0.918174,0.938915,0.967748,1.03295,0.982197,1.03644,1.15166,1.08515,1.05236,0.9221,1.0245,4.4,2050,2.129492437,2.263540634,383.4778708,1475.535941,354.3739205,-2.500003747,-9.16751374,447.2838109,65.4678548,,11.69272919,2.181186557,4.981773468,28.24931297,2.625306457,10.14179173,890.4039368,386.202188,51.45853534,452.7432135,38.93713214
2544,2C_SSP2,561,2.0,15,1.09827,1.0308,1.03579,3.79501,0.999231,1.06527,1.11542,0.879342,0.987423,1.05057,1.03583,1.03412,1.16349,1.04282,1.0851,0.886949,1.10188,2.1,2050,1.655379587,3.601317797,491.728442,1641.807241,355.5735296,7.821349903,28.68089009,28.33638169,34.01306484,,2.295838646,1.970221109,4.47801143,9.427725744,2.627947762,7.744213609,782.4359842,480.7294538,46.27180139,255.434729,25.43470501
2545,2C_SSP2,562,2.0,15,1.08579,1.03457,1.01423,3.93388,0.998733,1.11567,1.15511,0.887186,1.01735,0.971167,1.06128,1.09439,1.04341,1.14993,1.01818,1.02877,1.1312,2.7,2050,1.886360855,3.295394424,467.6030951,1578.283338,355.360071,5.242805575,19.22536804,71.40555296,35.82693955,,1.61478054,1.965512968,4.747732729,10.57597337,2.647190113,8.758851836,766.4438586,449.4262734,49.0488519,267.9687333,25.78841187
2547,2C_SSP2,564,2.0,15,0.998644,0.996951,0.930313,3.46223,0.941245,0.982206,1.06122,0.925532,1.18455,1.19336,1.10481,1.05172,0.981946,1.0289,1.071,0.923915,1.09712,3.5,2050,2.0,2.669856521,416.6455258,1512.964138,354.9014671,0.24365535,0.893484168,143.1260807,36.12400573,,7.525654412,1.938849036,4.439904943,7.839167428,1.933,7.114791242,725.5970392,347.4790353,45.879457,332.2385469,24.37675902
2548,2C_SSP2,565,2.0,15,1.16271,1.00881,0.907005,3.98634,0.988502,0.996481,1.24248,1.07271,1.00565,0.850157,1.08424,1.23742,1.01435,0.83696,0.990038,0.972173,1.14801,2.5,2050,1.834801618,3.446349706,479.8197449,1597.216102,355.4719865,6.223235268,22.82060373,57.86928039,35.6377351,,1.642747496,2.078577038,4.365333993,10.12116314,2.636155707,9.37665149,775.5539625,476.5385923,45.11167451,253.9036957,25.81218693
2549,2C_SSP2,566,2.0,15,1.11646,1.01986,0.9427,3.13362,0.934947,1.22606,1.21135,0.972424,0.884353,1.20025,1.05479,0.996259,1.17828,0.752745,0.989044,1.06707,1.19145,3.8,2050,2.018982803,2.465443172,399.5714971,1507.279213,354.8549091,-0.511658163,-1.876250484,167.8797004,40.73647126,,12.05070707,1.946225965,4.666385802,8.763041567,1.900071195,5.966938608,774.0600292,363.1753122,48.21130393,362.6734131,26.36371748
2550,2C_SSP2,567,2.0,15,1.03498,1.02694,0.887785,4.28692,1.07301,1.07305,1.15378,0.981968,0.922219,1.29435,1.02798,1.09368,1.05656,1.12885,1.19666,0.985173,1.16738,2.5,2050,1.833121745,3.445256214,479.5919825,1602.494972,355.4803354,6.345673882,23.26958613,57.42276023,36.78425861,,2.013392819,2.066808651,4.1237,11.75252264,2.593987737,8.953955981,821.2867468,482.0083098,42.62381091,296.6546262,26.60500895
2552,2C_SSP2,569,2.0,15,1.08227,1.04766,1.08736,3.74497,0.999653,1.00881,0.931993,0.962128,1.13827,1.24143,1.00205,0.912025,1.06967,1.022,1.17063,1.05755,1.07925,3.7,2050,2.007485002,2.525259088,404.257065,1520.326389,354.9587952,-0.0073416,-0.026921647,166.295922,42.43179208,,10.81576163,1.905746252,4.713555382,10.51134448,1.933,7.327920498,817.7683587,394.7992625,48.69696192,374.2721342,28.26061954
2553,2C_SSP2,570,2.0,15,1.12462,0.971177,1.01651,2.64268,1.09976,1.28747,1.25813,1.02466,1.09006,1.25432,1.07366,1.23017,1.12456,1.05311,1.08527,0.990756,1.05606,3.5,2050,2.0,2.676472006,416.3406958,1545.065909,355.101965,0.389425705,1.42802406,206.4329475,48.46243862,,10.51497242,2.130111008,4.758976064,14.26799417,1.994862936,8.741500112,903.9162844,435.8346544,48.86650686,419.2151231,29.20928607
2555,2C_SSP2,572,2.0,15,1.08198,1.05123,1.06345,3.92169,0.977834,1.1179,0.980203,1.06598,1.05344,1.20144,1.03249,1.21639,1.13228,0.975117,1.03941,1.07776,1.07749,3.6,2050,2.0,2.589985075,409.7216833,1519.838307,354.971984,0.321684511,1.179617102,148.125797,40.17208895,,9.320473237,1.968041842,4.708338571,9.552374885,1.933,7.408416147,791.5238267,385.8424787,48.64324964,357.0380983,27.36396147
2556,2C_SSP2,573,2.0,15,1.0796,1.03159,1.11172,4.43859,0.927043,1.15563,1.19571,0.960471,1.18236,1.06694,1.06602,1.06534,1.04648,0.926448,1.11255,0.990963,1.06858,3.0,2050,1.94604783,3.064179834,448.9753385,1546.064338,355.1777076,3.155752277,11.5721436,97.86542139,34.11942145,,3.187908828,1.96562228,4.504841673,8.497768219,2.434774312,8.487803831,718.5491891,393.5274777,46.54804557,278.4736658,25.46988516
2557,2C_SSP2,574,2.0,15,1.10784,0.996051,0.971988,4.01477,0.98792,1.35369,1.15081,0.769549,1.20653,1.12187,1.08142,1.06217,1.14977,0.845579,1.08632,0.890323,1.11641,2.3,2050,1.760102839,3.557607264,488.3233588,1631.127503,355.5374222,7.207748222,26.43081273,33.15413478,33.41882699,,2.239819126,1.95185615,4.539597586,9.004838349,2.595349262,7.679080588,771.57297,466.0203272,46.90589246,258.6467503,25.24756192
2558,2C_SSP2,575,2.0,15,1.11087,1.01521,1.03687,3.52552,1.13069,1.14936,1.20712,1.05659,1.14108,1.0315,1.04847,1.28796,1.02003,1.02028,1.03975,0.983461,1.13455,2.3,2050,1.731488515,3.480617629,481.8180787,1631.605673,355.5528518,7.352815039,26.96277275,65.94274533,43.26000994,,2.253164836,2.235251182,4.469971162,15.55666754,2.734167996,10.09439378,912.0843689,549.8771683,46.18901879,316.0181818,28.83893808
2559,2C_SSP2,576,2.0,15,1.04354,1.00761,1.04838,4.05914,0.977585,1.07697,1.20609,0.89937,1.22732,1.17986,1.08351,1.14715,1.11281,1.0708,1.02456,0.993711,0.996547,2.1,2050,1.655240577,3.595196981,491.3171083,1638.004123,355.5402742,7.429841172,27.24522758,23.62344972,32.22591143,,2.666394758,1.934799921,4.635523422,7.82344879,2.579345119,7.18423121,751.0441664,452.8373567,47.89354487,250.3132649,24.67980659
2560,2C_SSP2,577,2.0,15,1.01708,0.998098,1.14811,3.57749,0.978809,0.881257,1.1656,0.980992,1.09906,1.05473,1.01404,0.968033,1.11813,1.34367,1.10906,0.996695,1.13057,3.0,2050,1.939046732,3.054026335,447.9870427,1551.312359,355.1768231,3.408549627,12.49915148,99.57673585,35.98020831,,2.363322477,2.022346932,4.635065427,10.4723013,2.59058431,8.262266236,735.6272551,402.5206169,47.88882935,285.2178089,25.04301162
2561,2C_SSP2,578,2.0,15,1.03552,0.982743,0.982969,4.97812,0.929927,0.869765,1.19185,1.09897,1.17997,1.11032,1.02539,0.997397,1.04836,1.17439,0.983978,1.07573,1.09937,4.4,2050,2.139652427,2.277681792,384.727302,1471.042835,354.5958196,-2.754300746,-10.100020839999999,346.9891941,51.14174708,,12.34172926,1.898270569,4.992422894,15.27488396,2.301911886,9.332986469,772.4345281,320.9721509,51.56818183,399.8941954,34.98974733
2562,2C_SSP2,580,2.0,15,1.11475,1.06998,1.07997,4.62804,1.05482,1.159,0.940774,0.985662,1.32258,1.0817,1.16297,1.02153,1.11202,1.06782,1.07771,0.962691,0.975431,3.3,2050,1.978883876,2.823955774,428.8316323,1542.199646,355.1518886,1.368378267,5.017843105,168.2998746,43.96392766,,7.630468714,1.974622651,4.757336613,12.81548278,2.341671185,9.183749458,859.9100268,450.4782768,49.14773348,360.2840166,30.40329335
2563,2C_SSP2,581,2.0,15,1.08088,0.998272,0.97109,4.88795,0.948546,1.3728,1.32589,0.875457,1.1609,1.06768,0.97557,1.08556,1.07832,1.13241,1.1432,1.05884,1.21245,3.5,2050,2.0,2.667222248,416.3779771,1514.559853,354.9218811,0.225812583,0.828054742,172.0460669,38.00669786,,8.163304995,1.952969364,4.561564073,8.640224414,2.293788969,7.514926027,745.3655052,368.5161524,47.13205941,329.7172933,27.58055267
2564,2C_SSP2,582,2.0,15,1.11483,1.02575,0.992102,3.61736,0.843025,1.24341,0.95368,0.908165,0.951239,0.970937,1.03143,0.96125,1.08996,1.07887,1.17617,1.02435,1.16029,3.5,2050,2.0,2.669898672,416.896719,1503.543141,354.8642224,0.355384207,1.303193887,153.6719568,34.43299778,,6.750079164,1.962757053,4.291963506,7.681883094,1.963006986,6.649741171,671.2553737,329.2164862,44.35625197,297.6826355,24.01916449
2565,2C_SSP2,583,2.0,15,1.07644,0.956953,0.977799,3.34689,0.895085,1.10675,1.24502,1.05409,1.03667,1.09231,1.00544,1.15839,1.18679,0.937952,1.09618,1.03427,1.14972,2.8,2050,1.904272525,3.206101662,460.4514716,1565.00213,355.2064931,4.369513348,16.02300545,63.06135495,31.12787248,,1.82494756,1.954649407,4.594542615,8.027703986,2.54224628,6.750985355,687.128882,382.4198133,47.47160647,257.2374623,22.66199718
2566,2C_SSP2,584,2.0,15,1.03142,1.03945,1.01009,4.26196,0.954669,1.05865,1.1537,1.03213,1.05864,1.10506,1.06531,1.1401,1.13136,1.11532,1.11766,0.994861,1.023,2.7,2050,1.890260642,3.302005413,468.2976811,1573.104773,355.334709,4.895193741,17.95067545,61.6159751,32.64418938,,1.838783156,1.946842191,4.573189703,8.841764022,2.596039727,7.595406597,721.1360196,413.6392559,47.25175689,260.2450068,24.61789624
2567,2C_SSP2,585,2.0,15,1.11845,1.00018,0.890399,4.83354,1.01456,0.871476,0.935029,1.00788,1.09864,1.14743,0.943093,1.40135,1.01073,1.17498,1.02721,0.95874,1.06392,2.0,2050,1.622880405,3.694994236,499.2835083,1653.982172,355.7034641,8.500136078,31.169999,21.65134109,34.33223842,,3.319284809,2.0265905,4.097760853,8.628811599,2.578356156,8.645399523,810.0262064,510.4662529,42.35674145,257.203212,26.4997227
2568,2C_SSP2,586,2.0,15,1.06442,0.99337,0.937314,4.38844,1.02214,1.20326,1.27399,1.04598,1.15068,1.32524,1.00025,1.0597,1.15578,1.01165,1.06514,0.938061,1.05993,2.9,2050,1.921941236,3.128899683,453.9606422,1563.807564,355.2612666,3.916132635,14.36045837,89.57680474,36.88501158,,3.440969298,1.971150916,4.701345796,11.15121733,2.426614855,7.851623756,797.0036344,433.2599905,48.57125203,315.1723918,26.42048083
2569,2C_SSP2,587,2.0,15,1.09795,1.03762,0.86959,4.09185,1.01402,0.919113,1.24084,1.10056,1.06622,1.00221,1.03381,0.971206,1.08856,0.993912,1.04068,0.934471,1.0617,3.4,2050,1.989430398,2.745629527,422.5096406,1532.032959,355.0614153,0.926115794,3.396066617,174.1228703,41.34726446,,7.942249787,1.958707629,4.753548458,11.10838216,2.186259353,8.137974423,808.2277079,419.9895599,49.10873064,339.1294173,27.69127625
2570,2C_SSP2,588,2.0,15,1.06755,1.02326,0.865532,4.9196,1.00826,0.963111,1.06861,0.953468,1.08348,1.08031,1.10413,1.10466,1.18015,1.04562,1.14452,0.970989,1.18484,2.0,2050,1.620815176,3.68659365,498.481952,1657.834551,355.6879489,8.384479233,30.74588535,19.96694089,32.35046643,,3.245014193,1.946506838,4.118173837,8.336271421,2.579110203,7.243240307,782.9330546,497.7978863,42.56691354,242.5682548,25.88772989
2571,2C_SSP2,589,2.0,15,1.09046,1.00244,1.02352,4.51176,0.933555,1.28929,1.15429,0.988968,1.19037,0.911195,1.08495,1.11093,1.09784,1.1542,1.02116,1.01668,1.12701,2.6,2050,1.867363797,3.382591068,474.9378077,1578.351203,355.4122146,5.382765287,19.73860031,57.50060106,32.43699393,,1.649657075,1.948073676,4.994795316,8.168505563,2.622636416,7.970409993,716.7529574,422.9976944,51.59260829,242.1626548,24.99392808
2572,2C_SSP2,590,2.0,15,1.12819,0.983837,1.15436,3.91113,1.0166,1.00958,1.11739,1.1102,1.20752,1.11881,0.988326,0.859109,1.06925,1.08252,1.20242,0.973394,0.964493,2.4,2050,1.798375709,3.504428359,484.3877292,1609.695476,355.5185741,6.76908197,24.82222358,48.29645416,36.98256074,,1.502521721,2.085980042,4.256678097,12.89121759,2.678629706,8.091892582,809.9303235,482.8228471,43.99295339,283.114523,26.78232572
2573,2C_SSP2,591,2.0,15,1.02561,1.03731,1.12359,3.2739,1.04979,0.863393,0.946028,1.00039,1.13478,0.992571,0.99605,1.42141,1.04804,0.918751,1.06766,0.996857,1.09324,4.5,2050,2.139485741,2.22418754,380.5840858,1460.01969,354.2519114,-2.679408768,-9.825391952,455.027494,65.79713013,,11.46347847,2.653332945,5.051538952,27.55690736,2.637259071,10.43183199,847.3662678,350.1891698,52.17684076,445.0002572,37.23118851
2574,2C_SSP2,592,2.0,15,1.05052,1.01332,1.05592,4.54707,0.956699,0.991444,1.33439,1.055,1.08792,1.06972,1.10551,1.16747,1.11698,1.00892,1.06874,1.00026,0.971973,3.6,2050,2.000114612,2.591303151,410.060271,1511.37317,354.918842,0.322761209,1.183565353,150.3224138,38.49141814,,8.632076509,1.932185365,4.669095806,8.851444021,2.016065239,7.449826026,754.0994348,376.2941271,48.23920613,329.5661016,27.2842487
2575,2C_SSP2,593,2.0,15,1.04773,1.01175,1.10959,3.20391,1.08707,1.11077,1.07379,0.928826,1.09129,1.21873,1.04411,1.02086,1.06835,1.07297,1.17312,0.935593,1.06556,3.2,2050,1.966870174,2.907628903,435.4600655,1558.493284,355.2000755,2.12329681,7.786129402,140.5598912,43.73942794,,6.723081154,2.090475946,4.491112924,13.05285846,2.290530852,9.433900168,862.4347771,439.6481431,46.40669438,376.3799397,28.04055966
2576,2C_SSP2,594,2.0,15,0.990491,1.04418,0.99734,4.20537,1.00319,0.880652,1.256,1.19714,1.0247,1.05125,1.03429,1.12266,1.05491,1.20444,1.06849,0.999968,1.21309,2.5,2050,1.830788684,3.433855604,478.8971838,1592.481668,355.4291855,5.986860387,21.95381704,50.46253374,33.54042336,,1.794313364,1.945775912,4.577877633,9.423587372,2.596014521,7.856379249,743.0478487,437.7161727,47.30002382,258.0316521,25.00299507
